Stone, Joss: Right To Be Wrong	1
: Taylor_Swift_We_Are_Never_Ever_Getting_Back_Together_150574.zip	1
Adele: Rumour Has It	3
Costa, Nikka: Like A Feather	2
Far East Movement: Like A G6 (Feat. The Cataracs & Dev)	3
: G24876.zip	1
Weezer: Undone-The Sweater Song	5
Harvey Danger: Flagpole Sitta-NEW	1
Prince: Pussy Control	9
Prince: Computer Blue	2
Prince: Adore	1
Brooks, Garth: Ain't Goin' Down ('Til The Sun Comes Up)	4
Soundtracks: Fifth Element, The-Diva Dance	3
Timberlake, Justin: Pusher Love Girl	3
Gin Blossoms: Hey Jealousy	12
Icehouse: Crazy	5
Winwood, Steve: While You See A Chance	4
Gabriel, Peter: Solsbury Hill	2
Roxy Music: More Than This	2
Icicle Works: Whisper To A Scream	2
Springfield, Rick: Affair Of The Heart	1
Winwood, Steve: Higher Love	2
Roxy Music: Over You	4
Waite, John: Missing You	4
Simon, Carly: Nobody Does It Better	1
Tutone, Tommy: 867-5309 (Jenny)	6
: Anything Box - Living in Oblivion - BKK.zip	5
Roxy Music: Oh Yeah (On The Radio)	8
Swayze, Patrick: She's Like The Wind	1
John, Elton: Daniel	1
Asia: Only Time Will Tell	4
Styx: Don't Let It End	1
10,000 Maniacs: These Are The Days	2
Duran Duran: Hold Back The Rain	3
Murphy, Peter: Cuts You Up	5
Broadway-Musicals: Dr. Horrble's Sing a Long Blog-Brand New Day	2
: Air_Supply_-_Sweet_Dreams_-_G18259.ZIP	1
: A-Ha_-_The_Sun_Always_Shines_On_TV_-_ZGY85-09.ZIP	2
Ferry, Bryan: Kiss And Tell	1
: a_ha_The_Living_Daylights_76828.zip	1
A-Ha: Sun Always Shines On TV, The	2
Benatar, Pat: Promises In The Dark	4
Duran Duran: New Religion (Duet)	1
Lennon, John: Imagine	3
Eagles: Desperado	5
Beatles, The: Let It Be	2
Disney-Little Mermaid: Part Of Your World	1
Newton-John, Olivia: Hopelessly Devoted To You	4
Guns 'N' Roses: Patience	6
New Kids On The Block: Hangin' Tough	2
Motley Crue: Don't Go Away Mad	1
Red Hot Chili Peppers: Californication	1
Earth, Wind, & Fire: September	6
Manilow, Barry: Copacabana	4
Charles, Ray: Hit The Road Jack	2
Nickelback: Animals	1
Flo Rida: Right Round (Feat. Kesha)	3
Dylan, Bob: It's All Over Now Baby Blue	1
Clapton, Eric: Change The World	2
John, Elton: Don't Let The Sun Go Down On Me	4
Rage Against The Machine: Killing In The Name	12
50 Cent: Window Shopper	1
Clapton, Eric: Wonderful Tonight	1
R. Kelly: Ignition (Remix)	13
Marx, Richard: Right Here Waiting	5
Queensryche: Queen Of The Reich	3
Rage Against The Machine: Bulls On Parade	3
Cash, Johnny: Ring Of Fire	9
Adamski: Killer	1
Bad Religion: Sorrow	2
Dramarama: Anything Anything (I'll Give You)	15
Minor Threat: Minor Threat	1
: Nofx_-_We_Threw_Gasoline_On_The_Fire_And_Now_We_Have_Stumps_For_Arms_And_No_Eyes_-_G11894.ZIP	1
Me First & The Gimme Gimmes: Sweet Caroline (Neil Diamond)	3
Madonna: Open Your Heart	2
Alice In Chains: Them Bones	1
Veruca Salt: Volcano Girls	5
Aerosmith: Big 10 Inch Record	1
Leary, Denis: A##hole	2
Kiss: Love Gun	4
Amos, Tori: Cornflake Girl	2
Queens Of The Stone Age: Go With The Flow	4
Morrison, James: Nothing Ever Hurt Like You	2
Black Keys, The: Tighten Up	12
AWOLNATION: Not Your Fault	1
Aldean, Jason: My Kinda Party	1
Beatles, The: Hey Jude	4
Gaye, Marvin: Got To Give It Up	1
Rolling Stones, The: Paint It Black	7
Naughty By Nature: O.P.P.	2
Chapman, Tracy: Fast Car	3
Cotton, Josie: Johnny, Are You Queer	2
Fountains Of Wayne: Stacy's Mom	7
Pogues, The: Irish Rover, The (Feat. The Dubliners)	2
Darkness, The: Givin' Up	1
Jett, Joan: I Love Rock 'N Roll	11
Creedence Clearwater Revival: Travelin' Band	1
Fall Out Boy: Little Less Sixteen Candles, A Little More Touch Me, A	1
Creedence Clearwater Revival: Born On The Bayou	2
Finger Eleven: Paralyzer	4
AC-DC: You Shook Me All Night Long	6
: Soundgarden_-_Been_Away_Too_Long_-_G27110.ZIP	1
Rabbit, Jessica: Why Don't You Do Right	3
Minaj, Nicki: Starships (Explicit)	2
AC-DC: Back In Black	5
: Fall_Out_Boy_-_The_Phoenix_-_SFDT-3361.ZIP	1
Palmer, Robert: Bad Case Of Loving You	5
Goo Goo Dolls: Slide	2
Looking Glass: Brandy (You're A Fine Girl)	10
Yeah Yeah Yeahs, The: Maps	4
Joel, Billy: It's Still Rock & Roll To Me	3
Beatles, The: Strawberry Fields Forever	2
Backstreet Boys: Quit Playing Games With My Heart	2
Devo: Whip It	6
Duran Duran: Planet Earth	5
Wham!: Everything She Wants	2
: Alicia_Keys_and_Jack_White-Another_Way_To_Die_(Theme_From_007)-SB20559.zip	1
: Screaming_Trees_-_All_I_Know__-_MM04761.ZIP	1
White, Jack: Love Interruption	3
Strokes, The: Last Nite	5
Chesney, Kenny: Living In Fast Forward	1
Chesney, Kenny: You & Tequila (Feat. Grace Potter)	1
Tool: Stinkfist (Acoustic)	3
Black Crowes, The: Remedy	5
Helmet: Unsung	1
Money, Eddie: Take Me Home Tonight	6
Jackson, Michael: Wanna Be Startin' Somethin'	3
Rocky Horror Picture Show: Sword Of Damocles	4
Metallica: Die, Die My Darling	1
Knight, Gladys & The Pips: Midnight Train To Georgia-NEW	1
Atlantic Starr: Secret Lovers	2
Estefan, Gloria: 123	1
Weather Girls: It's Raining Men	7
Gossip, The: Standing In The Way Of Control	2
Adele: Right As Rain	1
Jett, Joan: I Hate Myself For Loving You	6
Gossip, The: Heavy Cross	1
AC-DC: Dirty Deeds Done Dirt Cheap	2
DeGraw, Gavin: Follow Through	1
Keys, Alicia: You Don't Know My Name	1
Keys, Alicia: Un-Thinkable (I'm Ready)	2
Keys, Alicia: If I Ain't Got You	6
Cher: Strong Enough	1
Yeah Yeah Yeahs, The: Zero	2
Morrissey: Last Of The Famous International Playboys, The	1
Lambert, Miranda: Gunpowder And Lead	10
En Vogué: Don't Let Go (Love)	2
Madonna: Crazy For You	6
Adele: Rolling In The Deep	11
Shakira: She Wolf	1
Spears, Britney: Piece Of Me	1
Outfield, The: Your Love-NEW	1
Night Ranger: When You Close Your Eyes	1
Outfield, The: Your Love	5
REO Speedwagon: Can't Fight This Feeling	4
Tubes, The: She's A Beauty	1
Marky Mark And The Funky Bunch: Good Vibrations	1
Strokes, The: Someday	2
Badu, Erykah: Tyrone (Live)	5
Depeche Mode: Just Can't Get Enough	1
Cooke, Sam: Bring It On Home To Me	4
Rolling Stones, The: Miss You	2
Arthur Russell: Don't Forget About Me	1
: The_Rolling_Stones_-_Let's_Spend_The_Night_Together_-_G09510.ZIP	1
Williams Jr., Hank: Family Tradition	1
R. Kelly: Ignition	2
: R._Kelly_-_Ignition_Remix_-_KKMF2003-1197.ZIP	1
Weezer: Buddy Holly	6
Dion, Celine: It's All Coming Back To Me Now	1
Panic At The Disco: Nine In The Afternoon	1
Cooper, Alice: Feed My Frankenstein	1
Soundtracks: Nightmare Before Christmas, The-What's This	2
Tunstall, KT: Black Horse & The Cherry Tree	3
Traditional: Auld Lang Syne	1
Staind: Right Here	1
They Might Be Giants: Birdhouse In Your Soul	6
Cole, Nat King: L-O-V-E	4
Yankovic, 'Weird' Al: Grapefruit Diet	2
: Blake_Shelton_Hillbilly_Bone_65312.zip	2
Blunt, James: You're Beautiful	2
3 Doors Down: Be Like That	1
Collective Soul: Shine	4
: David_Gray_Babylon_77494.zip	1
Village People, The: In The Navy	1
Grant, Eddy: Electric Avenue	3
Domino, Fats: Ain't That A Shame	1
Currington, Billy: Pretty Good At Drinkin Beer	2
Pearl Jam: Alive	6
Shelton, Blake: Hillbilly Bone	2
Spears, Britney: Toxic	5
: psy - gangnam style (phonetic) - (BKKV).wmv	1
Five For Fighting: Superman	2
R.E.M.: Losing My Religion	5
Disney: Jungle Book, The-I Wanna Be Like You	8
Broadway-Musicals: Chicago-When You're Good To Mama	2
Withers, Bill: Just The Two Of Us (Feat. Grover Washington Jr.)	1
Blacc, Aloe: I Need A Dollar	4
Vertical Horizon: You're A God	1
Soundtracks: Nightmare Before Christmas, The-Jack's Lament	1
Pearl Jam: Daughter	4
: Eartha_Kitt_-_Santa_Baby_-_SFDT-2464.ZIP	1
Deep Blue Something: Breakfast At Tiffany's	4
Soundtracks: Nightmare Before Christmas, The-Oogie Boogie's Song	1
NSYNC: It's Gonna Be Me	2
Coldplay: Viva La Vida	1
Rocky Horror Picture Show: Damn It, Janet	1
Mumford & Sons: Little Lion Man	5
Goo Goo Dolls: Black Balloon	1
: Billy_Currington_Good_Directions_81436.zip	1
Soundtracks: Dr. Horrible's Sing Along Blog-My Eyes	7
: G10589.zip	1
Beck: Loser	3
: Metallica_-_Unforgiven_II_-_G07284.ZIP	1
Collins, Phil: You Can't Hurry Love	1
Metallica: Turn The Page	1
Beatles, The: Hard Day's Night, A	2
Bieber, Justin: Boyfriend	2
Currington, Billy: Good Directions	2
Audioslave: Like A Stone	2
Run-DMC: It's Tricky	11
John, Elton: Your Song	6
Dodson, Antoine: Bed Intruder Song	4
Dio: Holy Diver	2
Bowie, David: Moonage Daydream	5
Spears, Britney: Hold It Against Me	1
Anthrax & Public Enemy: Bring The Noise	2
Buzzcocks, The: Ever Fallen In Love ( With Someone You Shouldn't've)	2
Tito & The Tarantulas: After Dark (From 'From Dusk 'Til Dark')	1
Boyz II Men: It's So Hard To Say Goodbye To Yesterday	2
Presley, Elvis: Kentucky Rain	1
Culture Beat: Mr. Vain	1
Allen, Lily: Not Fair	3
Allen, Lily: LDN	2
Tunstall, KT: Suddenly I See	1
Coheed & Cambria: Welcome Home	8
King Missile: Detachable Penis	2
New Kids On The Block: Step By Step	2
Stewart, Jermaine: We Don't Have To Take Our Clothes Off	1
Lonely Island, The: I'm On A Boat (Feat. T-Pain)	19
Ramones, The: KKK Took My Baby Away, The	8
Bowie, David: Underground	2
Belly: Feed The Tree	4
Los Lobos: La Bamba	10
Jackson, Michael: Smooth Criminal	2
West, Kanye: All Falls Down (Feat. Syleena Johnson)	3
: Lonely Island, The - Dick In A Box (Feat. Justin Timberlake).zip	1
Bryson, Peabo: If Ever You're In My Arms Again	1
Hootie & The Blowfish: Let Her Cry	2
McDonald, Michael: Sweet Freedom (Radio Version)	1
Sinatra, Frank: Witchcraft	1
Macklemore & Ryan Lewis: Thrift Shop (Feat. Wanz)	4
Martin, Dean: Baby It's Cold Outside	1
Dixie Chicks: Landslide	1
Jones, Tom: It's Not Unusual	3
Simon & Garfunkel: Boxer, The	1
Sinatra, Frank: I've Got The World On A String	1
: same love.zip	1
Sinatra, Frank: I Get A Kick Out Of You	1
Twista: Slow Jamz (Feat. Kanye West And Jamie Foxx)	1
Brown, Bobby: On Our Own	1
System Of A Down: Aerials	1
Quad City DJ's: Space Jam	1
Bareilles, Sara: Love Song (Full Version)	12
Eurythmics: Sweet Dreams (Are Made Of This)	2
Mars, Bruno: Locked Out Of Heaven	2
Jett, Joan: Crimson And Clover	1
Earth, Wind, & Fire: Boogie Wonderland	2
: The_Corrs_Runaway_33951.zip	1
Angels, The: My Boyfriend's Back	1
: Misfits - Attitude - NE.zip	2
Old Crow Medicine Show: Wagon Wheel	4
Badu, Erykah: Tyrone	5
: Beyonce_Ego_48007.zip	1
Simpson, Ashlee: Pieces Of Me	1
Danity Kane: Damaged	1
: Queen - Bicycle Race-NEW	2
Incubus: Drive	5
Cure, The: Close To Me	2
System Of A Down: Toxicity	5
King's X: It's Love	1
: Paul_Simon_-_Diamonds_On_The_Soles_Of_Her_Shoes_-_G09310.ZIP	1
Broadway-Musicals: Grease-Sandy	3
Yankovic, 'Weird' Al: White And Nerdy	4
Dead Milkmen: Punk Rock Girl	11
: Digital Underground - Freaks of the Industry (duet) - BPK.zip	7
Baltimore: Tarzan Boy	3
Firehouse: I Live My Life For You	1
Smiths, The: Bigmouth Strikes Again	5
Sandler, Adam: Piece Of Shit Car	1
Cure, The: Lullaby	3
Poison: Talk Dirty To Me	3
Fray, The: How To Save A Life	2
DJ Sammy: Heaven (Candlelight Mix)	2
Jackson, Joe: Is She Really Going Out With Him	1
Chapin, Harry: Cat's In The Cradle	1
Amos, Tori: Crucify	1
Costello, Elvis: Alison	2
: Reel_Big_Fish_Sell_Out_86417.zip	1
: they might be giants - dead - (BKK).zip	1
: Squeeze_-_Hourglass_-_ZKG1301.ZIP	1
: SF08972.zip	1
Squirrel Nut Zippers: Hell	3
: The Cure - Let's Go to Bed - NWK.zip	2
Escape Club, The: Wild Wild West	9
Jones, Howard: Things Can Only Get Better	2
: Digital Underground & 2Pac - Same Song - SofKg026-VR.zip	1
Metallica: One	4
Vera, Billy & The Beaters: At This Moment	2
Spacehog: In The Meantime	4
Dada: Dizz Knee Land	2
: Elton_John_Circle_Of_Life_34857.zip	1
Pearl Jam: Yellow Ledbetter	1
Cake: Short Skirt Long Jacket	9
Eagles: One Of These Nights	3
Jones, Tom: Kiss	1
Orchestral Maneuvers In The Dark: Enola Gay	1
Pink Floyd: Hey You	1
Metallica: Fade To Black	1
Pink Martini: Brazil	1
: G15155 CHACARRON MACARRON (CHOMBO, EL).zip	1
Broadway-Musicals: Chitty Chitty Bang Bang	1
Supertramp: Bloody Well Right	1
: Pink_Floyd_Mother_(Instrumental)_69692.mp3	1
Kravitz, Lenny: It Ain't Over 'Til It's Over	2
Staind: It's Been Awhile	1
Squeeze: Hourglass	1
Foxx, Jamie: Blame It (Feat T-Pain)	1
: Archie Bell & The Drells - Tighten Up.zip	2
Pink Floyd: Nobody Home	1
Warrant: Heaven	1
Motels, The: Only The Lonely	2
: Simply_Red_-_Sunrise__-_ZKG1845.ZIP	1
Roxette: Look, The	2
P.M. Dawn: Set Adrift On Memory Bliss	2
: Violent Femmes - American Music.zip	1
Fastball: Way, The	6
King, Carole: Home Again	4
: Das EFX - They Want EFX.zip	1
El Chombo: Chacarron Macarron	3
Barenaked Ladies: Brian Wilson	3
Primitive Radio Gods: Standing Outside A Broken Phone Booth With Money In My Hand	3
Joel, Billy: Longest Time, The	1
: Suicidal Tendencies - Institutionalized - SFK.zip	1
: Air_Supply_Making_Love_Out_Of_Nothing_At_All_82819.zip	1
Yankovic, 'Weird' Al: Polka Face	1
Das EFX: They Want EFX	2
: Steel_Panther_Fat_Girl_(Thar_She_Blows)_125173.zip	1
Yankovic, 'Weird' Al: Saga Begins, The	5
: Depeche_Mode_-_Everything_Counts_-_SFG037-06.ZIP	1
Steel Panther: Death To All But Metal	1
Soundtracks: South Park-Kyle Broflovski-I'm A Lonely Jew	2
Drifters, The: White Christmas	1
Schilling, Peter: Major Tom (Coming Home)	1
Bush: Glycerine	2
: G25125.zip	1
: Tenacious D - Double Team.zip	1
: Whitney_Houston_I_Have_Nothing_33770.zip	1
: circle of life.zip	1
Joel, Billy: Entertainer, The	4
They Might Be Giants: Ana Ng	3
Costello, Elvis: Radio, Radio	5
: T'Pau_-_Heart_And_Soul_-_G06595.ZIP	1
Iglesias, Julio: To All The Girls I've Loved Before (Feat. Willie Nelson)	1
: Alex_Clare_Too_Close_139594.zip	2
Mighty Mighty Bosstones, The: Impression That I Get, The	4
: Sublime_Caress_Me_Down_142600.zip	1
Anything Box: Living In Oblivion	2
Violent Femmes: American Music	2
Sublime: Caress Me Down	5
They Might Be Giants: Dead	4
: Cake_Sheep_Go_To_Heaven_(Instrumental)_140479.mp3	1
Squeeze: Up The Junction	1
Dashboard Confessional: Hands Down	2
Lonely Island, The: Mother Lover (Feat. Justin Timberlake)	7
: die antwoord - enter the ninja (duet) - (BKK).zip	1
: die antwoord - enter the ninja (male solo) - (BKK).zip	1
Tenacious D: Low Hangin' Fruit	3
: ballad of billy the kid.zip	1
: Joel, Billy - Ballad Of Billy The Kid.zip	1
: Cake - Sheep Go To Heaven.zip	1
Joel, Billy: Ballad Of Billy The Kid	1
Yolanda Be Cool: We No Speak Americano	1
: from_Les_Miserables_-_Master_Of_The_House_-_G02905.ZIP	2
: Nathanson, Matt - Run (feat Sugarland).zip	1
Nathanson, Matt: Run (Feat. Sugarland)	1
: Elton_John_Don_t_Let_The_Sun_Go_Down_On_Me_(Duet)_151788.zip	1
Cure, The: Caterpillar, The	1
: the walk.zip	1
Of Monsters & Men: Mountain Sound	2
Pink Floyd: Mother	1
Joel, Billy: Balld Of Billy The Kid, The	1
D'Arby, Terence Trent: Wishing Well	1
Little River Band: Lady	1
Bowie, David: Rebel Rebel	1
: Joplin, Janis - Ma And Bobby McGee-NEW	1
: House Of Pain - Jump Around-NEW	1
: Kriss_Kross_-_Jump_-_SF050-06.ZIP	1
Lil' Jon & The East Side Boyz: Get Low (Feat. The Ying Yang Twins)	5
: The_Dubliners_-_Seven_Drunken_Nights_-_G04379.ZIP	1
Disney: Little Mermaid, The-Under The Sea	2
Lonely Island, The: I Just Had Sex (Feat. Akon)	5
Muppets, The: Sesame Street-Ernie-Rubber Duckie	2
: Kiss_The_Girl-Little_Mermaid-19925-NV.zip	1
Gaye, Marvin: Ain't No Mountain High Enough (With Tammi Terrell)	1
Rahman, A.R. & The Pussycat Dolls: Jai Ho (You Are My Destiny) (Feat. Nicole Scherzinger )	1
Lit: My Own Worst Enemy	9
Bowie, David: Young Americans	2
Psychedelic Furs, The: Love My Way	1
: Hedwig And The Angry Inch - Origin Of Love, The.zip	1
Jennings, Waylon: Are You Sure Hank Done It This Way	1
Rolling Stones, The: She's So Cold	1
Bowie, David: Panic In Detroit	1
Bowie, David: Time	1
Ferry, Bryan: Slave To Love	1
MC Hammer: U Can't Touch This	3
Sandler, Adam: At A Medium Pace	13
: Beastie Boys, The - Brass Monkey-NEW	1
: Sir Mix-A-Lot - Baby Got Back-NEW	1
Notorius B.I.G.: Juicy	1
Etheridge, Melissa: An Unusual Kiss	3
West, Kanye: Good Life (Feat. T-Pain)	1
Swift, Taylor: I Knew You Were Trouble	1
No Doubt: Just A Girl	10
Train: Get To Me	1
Pantera: Walk	6
Smiths, The: Ask	2
2Pac: California Love (Original Version)	7
Milli Vanilli: Girl You Know It's True	1
O.A.R.: Love And Memories	1
Jay-Z: Can I Get A.... (Feat. Amli & Ja Rule)	1
Chumbawamba: Tub Thumpin' (Solo Version)	1
No Doubt: Underneath It All	2
Weezer: Island In The Sun	3
Incubus: Warning	2
Jay-Z: Young Forever (Feat. Mr. Hudson)	3
New Edition: Cool It Now	1
Abdul, Paula: Rush Rush	3
Violent Femmes: Blister In The Sun	12
Furtado, Nelly: Big Hoops (Bigger The Better)	1
: Letters_To_Cleo_I_Want_You_To_Want_Me_115870.zip	1
: Gwen_Stefani_Sweet_Escape_36155.zip	1
Starship: We Built This City	2
Kanye West: All Of the Lights	1
M.I.A.: Bad Girls	3
Murphy, Eddie: Party All The Time	2
Stefani, Gwen: 4 In The Morning	1
Broadway-Musicals: Joseph And His Amazing Technicolor Dreamcoat-Close Every Door	1
: Kesha_Die_Young_154023.zip	1
Cherry, Neneh: Buffalo Stance	2
Wham!: Freedom	3
Carpenter, Mary Chapin: Shut Up And Kiss Me	1
Brooks, Garth: Ain't Goin' Down 'Til The Sun Comes Up	2
Michael, George: I'm Your Man	1
Michael, George: Kissing A Fool	1
Poe: Hey Pretty	1
Presley, Elvis: Guitar Man	1
Palmer, Robert: Addicted To Love	1
Beach Boys, The: California Girls	2
Young MC: Bust A Move	9
Petty, Tom: Free Fallin'	3
Sinatra, Frank: Way You Look Tonight, The	2
: Frank_Sinatra_The_Way_You_Look_Tonight_92523.zip	1
Apple, Fiona: Paper Bag	6
Outkast: Ms. Jackson	1
Hendrix, Jimi: Manic Depression	1
Doors, The: Strange Days	1
Oingo Boingo: No One Lives Forever	3
Nine Inch Nails: Sin	8
Fugees, The: Killing Me Softly	9
Winehouse, Amy: Back To Black	3
Jackson, Alan: Chattahoochee	4
Beyonce: Check On It (Feat. Slim Thug)	2
Springfield, Dusty: Son Of A Preacher Man	6
Gore, Lesley: You Don't Own Me	3
Aaliyah: Are You That Somebody	3
XTC: Making Plans For Nigel	1
Romeo Void: Never Say Never	1
INXS: Never Tear Us Apart	4
Nilsson, Harry: Coconut	1
Coulton, Jonathan: Baby Got Back	6
Coulton, Jonathan: Better	1
U.F.O.: Doctor, Doctor	1
Coulton, Jonathan: Talk With George, A	1
Coulton, Jonathan: I'm Your Moon	1
Pink: U + Ur Hand	2
Madonna: Material Girl	5
ABC: Look Of Love, The	1
Joel, Billy: Only The Good Die Young	5
Zombie, Rob: Living Dead Girl	2
Jennings, Waylon: Good Ol' Boys (Theme From The Dukes Of Hazzard)	1
Bloodhound Gang, The: Ballad Of Chasey Lane	4
Martin, Ricky: Livin' La Vida Loca (English)	6
Myles, Alannah-SCR: Black Velvet	1
Swift, Taylor: Our Song	1
Coldplay: Fix You	2
Creedence Clearwater Revival: Bad Moon Rising	6
Jay-Z: 99 Problems	15
Stewart, Rod: Tonight's The Night (Gonna Be Alright)	1
Adele: Chasing Pavements	4
Robyn: Call Your Girlfriend	5
Bjork: It's Oh So Quiet	13
Pixies, The: Hey	1
Gomez, Selena: Love You Like A Love Song	3
Cascada: Everytime We Touch	1
Guns N' Roses: November Rain	1
Creed: What If	1
Metallica: Wherever I May Roam	1
Nirvana: Lithium	8
Filter: Hey Man Nice Shot	3
Savage Garden: Truly Madly Deeply	3
White Zombie: Black Sunshine	1
Brown, Chris: Look At Me Now (Feat. Busta Rhymes & Lil Wayne)	4
Cline, Patsy-SCR: Walkin' After Midnight	1
Broadway-Musicals: Chicago-When You`re Good To Mama	2
Mellencamp, John: Jack & Diane	4
Ronson, Mark: Valerie (Feat. Amy Winehouse)	11
Joplin, Janis: Me & Bobby McGee	5
Phair, Liz: Supernova	1
Mitchell, Joni: Help Me	1
Moby: South Side (Feat. Gwen Stefani)	1
Lynyrd Skynyrd: Gimme Three Steps	2
Messina, Jo Dee: Bye Bye	1
Jay-Z: Just Wanna Love U (Give It 2 Me)	2
OutKast: Roses	4
McLachlan, Sarah: Building A Mystery	1
Faith No More: Falling To Pieces	5
: Big_And_Rich_-_Between_Raising_Hell_And_Amazing_Grace_-_G16484 (1).ZIP	1
Stansfield, Lisa: All Around The World	1
Robinson, Smokey: Cruisin'	1
McLean, Don: American Pie	2
No Doubt: Excuse Me Mr.	11
Spinal Tap: Sex Farm	1
Haggard, Merle: Okie From Muskogee	1
Beastie Boys: Brass Monkey	1
Zombies, The: Time Of The Season	2
Ramones, The: I Wanna Be Sedated	5
50 Cent: Just A Lil Bit	1
Yearwood, Trisha: How Do I Live	2
Pink Floyd: Wish You Were Here	3
Steely Dan: Do It Again	3
Soul Coughing: Circles	1
Soul Coughing: Super Bon Bon	2
Joel, Billy: Say Goodbye To Hollywood	1
Garbage: When I Grow Up	1
Guess Who, The: American Woman	3
Hedwig & The Angry Inch: Angry Inch	3
Spears, Britney: Womanizer	2
Milli Vanilli: Blame It On The Rain	7
Kelis: Milkshake	3
Rogers, Kenny: Gambler, The	11
Smiths, The: Frankly, Mr Shankly	9
Simon, Paul: Graceland	1
Monty Python: Penis Song (Not The Noel Coward Song)	13
Doors, The: Love Her Madly	1
Electric Light Orchestra (E.L.O.): Telephone Line	2
Yankovic, 'Weird' Al: Amish Paradise	3
Sinatra, Frank: My Funny Valentine	2
Audioslave: I Am The Highway	1
Queens Of The Stone Age: Little Sister	1
Lynyrd Skynyrd: Free Bird	3
Diamond, Neil: Cracklin' Rosie	3
Dire Straits: Sultans Of Swing	1
Vapors, The: Turning Japanese	2
Presley, Elvis: In The Ghetto (The Vicious Circle)	4
Sex Pistols: God Save The Queen	1
Commitments, The: Mustang Sally	1
Beatles, The: Ticket To Ride	18
Lulu: To Sir With Love	1
Collins, Phil: Take Me Home	2
Vanity 6: Nasty Girl	3
Duffy: Mercy	4
Cash, Johnny: Oney	1
Denver, John: Country Roads	2
Radiohead: Bends, The	2
Tears For Fears: Everybody Wants To Rule The World	6
Costello, Elvis: Oliver's Army	2
Journey: I'll Be Alright Without You	2
Brooks & Dunn: Neon Moon	2
Van Halen: Ain't Talkin' 'bout Love	1
Sinatra, Frank: Luck Be A Lady	2
Sublime: Date Rape	3
Wills, Bob & His Texas Playboys: Roly Poly	1
Wynette, Tammy: D-I-V-O-R-C-E	1
Bush, Kate: This Womans Work	3
Bow Wow Wow: Do You Wanna Hold Me	1
Eurythmics: Love Is A Stranger	2
Modern English: I Melt With You	4
Sinatra, Frank: My Way	6
: Flaming Lips, The - All We Have Is Now.zip	1
Yaz: Situation	3
: En_Vogué - Free_Your_Mind.zip	1
Gaye, Marvin: I Heard It Through The Grapevine	2
Technotronic: Pump Up The Jam	4
Blink-182: All The Small Things	3
Live: Dolphins Cry, The	1
Knack, The: My Sharona	2
: Mickey Avalon_Dirt Nasty_Andre Legacy - My Dick (duet) - OAK.zip	5
Jennings, Waylon: Mamas Don't Let Your Babies Grow Up To Be Cowboys (Feat. Willie Nelson)	1
Haggard, Merle: Mama Tried	3
Robyn: Konichiwa Bitches	4
Paramore: CrushCrushCrush	4
Lonely Island, The: Dick In A Box (Feat. Justin Timberlake)	7
Cline, Patsy: Crazy	5
: Will_Smith_-_Miami_-_SF128-12.ZIP	1
Twain, Shania: Man! I Feel Like A Woman	3
Mighty Boosh, The: Love Games	1
Strait, George: All My Ex's Live In Texas	1
Hansard-Irglova: Falling Slowly (Theme from 'Once')	4
Legend, John: Ordinary People	3
Cara, Irene: Fame	2
Coe, David Allan: Ride, The	1
Guns 'N' Roses: Mr Brownstone	12
Psy: Gangnam Style (Phonetic)	2
Nine Inch Nails: Down In It	2
Depeche Mode: Dream On	1
Arcadia: Election Day	3
Michael, George: Different Corner	1
Madonna: Vogue	2
Talk Talk: It's My Life	2
Jones, Howard: What Is Love	2
Depeche Mode: People Are People	3
Tears For Fears: Head Over Heels	8
Florence & The Machine: Dog Days Are Over	14
Florence & The Machine: Cosmic Love	2
Muse: Hysteria	1
Florence & The Machine: Rabbit Heart (Raise It Up)	1
Tyler, Bonnie: Holding Out For A Hero	5
: Duran_Duran_-_Planet_Earth_-_SFG004-14.ZIP	1
Bronski Beat: Small Town Boy	1
Florence & The Machine: Hurricane Drunk	1
: Adele_Set_Fire_To_The_Rain_100977.zip	2
Soundtracks: Nightmare Before Christmas, The-Sally's Song	2
: Duran Duran - Hold Back The Rain.zip	1
Houston, Whitney: I'm Your Baby Tonight	2
Florence & The Machines: No Light, No Light	1
Maroon 5: Secret	2
Muse: Supremacy	1
Depeche Mode: John The Revelator	1
Muse: Bliss	1
Jet: Rollover DJ	9
: Pavement - Cut Your Hair - BKK.zip	1
Carey, Mariah: Dreamlover	1
Rogers, Kenny: Ruby, Don't Take Your Love To Town (Feat. The First Edition)	1
Black Sabbath: War Pigs	3
Wynette, Tammy: Stand By Your Man	1
Wreckx-N-Effect: Rump Shaker	1
ABBA: Mamma Mia	3
Broadway-Musicals: Caberet-Maybe This Time	1
Electric Light Orchestra (E.L.O.): Xanadu	1
Streisand, Barbra: People	1
: David_Bowie_And_Mick_Jagger_-_Dancing_In_The_Street__-_ZKG3199.ZIP	1
Van Halen: Panama	2
Arctic Monkeys: I Bet You Look Good On The Dancefloor	3
Bloc Party: Prayer, The	1
Hives, The: Main Offender	2
Bachman-Turner Overdrive: You Ain't Seen Nothing Yet	2
: Soundtracks - TV Themes-Mr. Belvadere.zip	1
Maximo Park: Our Velocity	2
Men At Work: Down Under	6
Green Day: Holiday	4
: STS6013-2-08 - Les Miserables - Confrontation.zip	1
Vines. The: Get Free	1
: Owl_City_Good_Time_148516.zip	1
Hedwig & The Angry Inch: Midnight Radio	1
Mashups: Call Me A Hole (Nine Inch Nails + Carly Rae Jepsen)	2
